piñera,1.0
país,0.897435897436
sistema,0.801282051282
desarrollo,0.692307692308
crear,0.660256410256
ello,0.621794871795
fortalecer,0.49358974359
nacional,0.474358974359
familias,0.448717948718
gestión,0.442307692308
mayor,0.423076923077
programa,0.416666666667
mejorar,0.410256410256
forma,0.403846153846
promover,0.391025641026
gobierno,0.384615384615
salud,0.384615384615
acceso,0.378205128205
desarrollar,0.378205128205
calidad,0.365384615385
sociedad,0.365384615385
vida,0.339743589744
establecer,0.333333333333
programas,0.326923076923
servicio,0.326923076923
infraestructura,0.320512820513
personas,0.320512820513
educación,0.314102564103
modernizar,0.314102564103
proyectos,0.314102564103
impulsar,0.314102564103
progreso,0.314102564103
ley,0.307692307692
pobreza,0.307692307692
recursos,0.301282051282
implementar,0.301282051282
trabajo,0.301282051282
social,0.288461538462
política,0.282051282051
participación,0.275641025641
protección,0.275641025641
desafíos,0.262820512821
incluyendo,0.262820512821
principales objetivos,0.262820512821
así,0.262820512821
fin,0.262820512821
años,0.25641025641
ser,0.25641025641
oportunidades,0.25
plan,0.25
potenciar,0.25
objetivos medidas,0.25
futuro,0.24358974359
apoyo,0.24358974359
sector,0.24358974359
hoy,0.237179487179
sociedad civil,0.237179487179
especialmente,0.237179487179
institucionalidad,0.230769230769
condiciones,0.230769230769
políticas,0.230769230769
manera,0.230769230769
mundo,0.224358974359
seguridad,0.224358974359
servicios,0.224358974359
instituciones,0.224358974359
hacer,0.217948717949
todas,0.217948717949
capacidades,0.217948717949
atención,0.217948717949
estado,0.211538461538
parte,0.211538461538
materia,0.211538461538
red,0.211538461538
población,0.211538461538
nuevos,0.205128205128
chilenos,0.205128205128
gran,0.205128205128
creación,0.205128205128
través,0.205128205128
permita,0.198717948718
uso,0.198717948718
medidas,0.198717948718
nuevo,0.198717948718
modernización,0.198717948718
reforma,0.198717948718
educación superior,0.192307692308
mediante,0.192307692308
derecho,0.192307692308
mejor,0.192307692308
libertad,0.192307692308
debemos,0.192307692308
familia,0.192307692308
información,0.192307692308
nueva,0.192307692308
especial,0.192307692308
niños,0.192307692308
libre,0.192307692308
laboral,0.185897435897
debe,0.185897435897
calidad vida,0.185897435897
formación,0.185897435897
incorporar,0.185897435897
integral,0.185897435897
inversión,0.185897435897
nivel,0.179487179487
capacidad,0.179487179487
avanzar,0.179487179487
rol,0.179487179487
mujeres,0.173076923077
mujer,0.173076923077
nuevas,0.173076923077
agua,0.173076923077
además,0.173076923077
hacia,0.173076923077
ministerio,0.166666666667
pensiones,0.166666666667
cada,0.166666666667
grandes,0.166666666667
planes,0.166666666667
permitan,0.166666666667
cultura,0.166666666667
empresas,0.166666666667
aún,0.160256410256
evaluación,0.160256410256
fundamental,0.160256410256
asegurar,0.160256410256
situación,0.160256410256
poder,0.160256410256
generar,0.160256410256
clase media,0.153846153846
diversidad,0.153846153846
pública,0.153846153846
enfrentar,0.153846153846
vulnerables,0.153846153846
nacionales,0.153846153846
evaluar,0.153846153846
fondo,0.147435897436
mecanismos,0.147435897436
reducir,0.147435897436
objetivo,0.147435897436
principales,0.147435897436
mejores,0.147435897436
derechos,0.147435897436
compromiso,0.147435897436
prevención,0.147435897436
sustentable,0.141025641026
revisar,0.141025641026
facilitar,0.141025641026
aumentar,0.141025641026
otros,0.141025641026
actual,0.141025641026
coordinación,0.141025641026
queremos,0.141025641026
ampliar,0.141025641026
incentivos,0.141025641026
puedan,0.134615384615
impacto,0.134615384615
proceso,0.134615384615
deporte,0.134615384615
sistemas,0.134615384615
fomentar,0.134615384615
ambiental,0.134615384615
regionales,0.134615384615
sólo,0.134615384615
capacitación,0.134615384615
inclusión,0.134615384615
internacional,0.134615384615
principal,0.134615384615
cambio climático,0.128205128205
trabajadores,0.128205128205
realizar,0.128205128205
esfuerzo,0.128205128205
diálogo,0.128205128205
sino,0.128205128205
confianza,0.128205128205
apoyar,0.128205128205
respecto,0.128205128205
creando,0.128205128205
mayores,0.128205128205
sido,0.128205128205
seguro,0.121794871795
unidad,0.121794871795
competencia,0.121794871795
economía,0.121794871795
plan nacional,0.121794871795
caso,0.121794871795
ciudades,0.121794871795
niveles,0.121794871795
descentralización,0.121794871795
ciudadanos,0.121794871795
vez,0.121794871795
comunidad,0.121794871795
perfeccionar,0.121794871795
aumento,0.115384615385
año,0.115384615385
infancia,0.115384615385
fortaleciendo,0.115384615385
medio,0.115384615385
regiones,0.115384615385
estudiantes,0.115384615385
ingresos,0.115384615385
entrega,0.115384615385
construcción,0.115384615385
transparencia,0.115384615385
comunidades,0.115384615385
pueblos indígenas,0.115384615385
financiamiento,0.115384615385
necesidades,0.115384615385
regional,0.115384615385
mil,0.115384615385
incorporando,0.115384615385
dos,0.108974358974
cambio,0.108974358974
creemos,0.108974358974
sociales,0.108974358974
control,0.108974358974
avanzar hacia,0.108974358974
propuestas,0.108974358974
pymes,0.108974358974
política nacional,0.108974358974
vivir,0.108974358974
conjunto,0.108974358974
alcanzar,0.108974358974
violencia,0.108974358974
importantes,0.108974358974
municipios,0.108974358974
cargo,0.108974358974
democracia,0.108974358974
adultos mayores,0.108974358974
dar,0.108974358974
cultural,0.108974358974
historia,0.108974358974
fortalecimiento,0.108974358974
eficiente,0.108974358974
avances,0.102564102564
obras,0.102564102564
incorporación,0.102564102564
junto,0.102564102564
familiar,0.102564102564
ruta,0.102564102564
acceder,0.102564102564
escolar,0.102564102564
problemas,0.102564102564
políticas públicas,0.102564102564
desarrollo integral,0.102564102564
embargo,0.102564102564
autonomía,0.102564102564
crecimiento,0.102564102564
internacionales,0.102564102564
